profile_gender,profile_age,work_country,work_province,profile_years_experience,work_years_in_company,work_years_in_current_position,work_people_in_charge_of,profile_studies_level,profile_studies_level_state,profile_career,profile_university,profile_specialization_courses,profile_open_source_contributions,profile_programming_as_hobby,work_role,tools_platform,tools_programming_languages,tools_frameworks,tools_data_bases,tools_qa_testing,tools_IDEs,tools_work_pc_os,tools_cellphone_os,work_on_call_duty,salary_on_call_duty_charge,work_on_call_duty_charge_type,work_contract_type,salary_monthly_GROSS,salary_monthly_NET,salary_in_usd,salary_satisfaction,salary_comparison_last_semester,salary_has_bonus,salary_inflation_adjustment_2020,salary_percentage_inflation_adjustment_2020,salary_month_last_inflation_adjustment,work_has_violence_situations,profile_has_disabilities_hiring_difficulties,company_employee_number,company_main_activity,company_recommended,company_diversity_policies
Male,45,Argentina,Provincia de Buenos Aires,20.0,1.0,1.0,0,University,Incomplete,Analista de Sistemas,UNNOBA - Universidad Nacional del Noroeste de la Provincia de Buenos Aires,"Yes, they were paid by myself",No,Yes,HelpDesk,"Amazon Web Services, Docker, Google Cloud Platform/App Engine","CSS, HTML, Javascript, PHP","Bootstrap, Laravel","MariaDB, MySQL",PHPUnit,"NetBeans, PHPStorm, Visual Studio Code",Windows,Android,No,0.0,Gross,Full-Time,35000.0,29100.0,,2,2,No,One,10.0,2,In a previous job,No,1-10,Software based product,5,6
Male,33,Argentina,GBA,12.0,0.0,4.0,0,Terciary,Complete,Diseño y programación de simuladores virtuales,Escuela Da Vinci,"Yes, they were paid by myself, Yes, they were paid by my employer",No,Yes,Developer,"Amazon Web Services, Docker, Linux","Go, Javascript, Python, SQL",Node.js,"PostgreSQL, Redis",None,Vim,GNU/Linux,Android,No,0.0,Gross,Outsourced (work through a consultant or agency),200000.0,145000.0,,4,4,No,One,25.0,3,In a previous job,No,51-100,Software based product,6,5
Male,29,Argentina,Neuquén,5.0,3.0,2.0,0,Terciary,Complete,Tecnicatura en Programación,UNCOMA - Universidad Nacional del Comahue,"Yes, they were paid by myself",Yes,Yes,Developer,"Amazon Web Services, Docker, Linux","HTML, Javascript, PHP","Bootstrap, jQuery, Laravel, Node.js, React.js, WordPress","MongoDB, MySQL",None,"Sublime Text, Visual Studio Code",macOS,Android,No,0.0,Percentage of my salary,Full-Time,120000.0,90000.0,,2,2,No,One,15.0,6,Never,No,51-100,Software based product,6,7
Male,28,Argentina,Ciudad Autónoma de Buenos Aires,8.0,0.0,0.0,3,University,Ongoing,Licenciatura en Informática,UADE - Universidad Argentina De la Empresa,"Yes, they were paid by myself",Yes,Yes,Technical Leader,"Amazon Web Services, Azure, Docker, Google Cloud Platform/App Engine, Kubernetes, Linux, Serverless, Windows Server","C#, CSS, Javascript, Python, SQL","Bootstrap, Django, Flask, jQuery, Node.js","Amazon Redshift, Amazon RDS/Aurora, ElasticSearch, MariaDB, Microsoft SQL Server, MySQL, PostgreSQL, Redis",Silktest,"Vim, Visual Studio Code",macOS,iOS,No,0.0,Percentage of my salary,Full-Time,175000.0,122000.0,,3,3,No,No,0.0,0,,,51-100,Services / Software Consulting / Digital,8,8
Male,54,Argentina,Ciudad Autónoma de Buenos Aires,26.0,0.0,0.0,40,University,Complete,Analista de Sistemas,Uruguay,"Yes, they were paid by myself, Yes, they were paid by my employer",No,No,Manager / Director,None,None,None,None,None,None,Windows,Android,No,0.0,Percentage of my salary,Full-Time,269000.0,181000.0,My salary is dollarized,3,3,From one to three salaries,More than three,15.0,6,,No,5001-10000,Services / Software Consulting / Digital,8,9
Male,29,Argentina,Jujuy,1.0,0.0,1.0,0,University,Ongoing,Ingeniería en Informática,UNJu - Universidad Nacional de Jujuy,"Yes, they were paid by myself",No,Yes,Developer,"Docker, Linux","Bash/Shell, CSS, HTML, Javascript","Bootstrap, Node.js, React.js",MongoDB,"Jest, Postman","Nano, Visual Studio Code",GNU/Linux,Android,No,0.0,Gross,Freelance,24000.0,24000.0,,3,3,No,No,0.0,0,Never,,1-10,Other industries,6,6
Male,47,Argentina,Ciudad Autónoma de Buenos Aires,21.0,1.0,1.0,0,University,Complete,Ingeniería en Sistemas de Información,UNICEN - Universidad Nacional del Centro de la Provincia de Buenos Aires,"Yes, they were paid by myself, Yes, they were paid by my employer",No,No,SysAdmin / DevOps / SRE,"Docker, Linux, RHEL",Bash/Shell,None,"Oracle, Percona Server, PostgreSQL",None,"Vi, Vim",Windows,Android,No,0.0,Percentage of my salary,Full-Time,111000.0,85.0,,2,1,No,One,10.0,3,Never,No,201-500,Other industries,2,1
Male,29,Argentina,Provincia de Buenos Aires,8.0,1.0,3.0,0,University,Complete,Licenciatura en Informática,UNLP - Universidad Nacional de La Plata,"Yes, they were paid by myself",No,Yes,Developer,None,".NET, C#, Javascript, SQL, TypeScript",".NET Core, Angular",Microsoft SQL Server,None,"Sublime Text, Visual Studio, Visual Studio Code",Windows,Android,No,0.0,Gross,Freelance,60000.0,45000.0,,2,1,No,One,1.2,3,Never,No,1-10,Software based product,6,9
Male,25,Argentina,GBA,7.0,0.0,7.0,0,University,Ongoing,Ingeniería en Informática,UNLaM - Universidad Nacional de La Matanza,"Yes, they were paid by myself",Yes,Yes,Developer,"Azure, Firebase, Google Cloud Platform/App Engine, Linux",".NET, C#, CSS, HTML, Javascript, SQL, TypeScript",".NET Core, Angular, Bootstrap, jQuery, Node.js","Google Cloud Storage, Microsoft SQL Server",None,"Visual Studio, Visual Studio Code",Windows,Android,No,0.0,Percentage of my salary,Full-Time,50000.0,40000.0,,2,2,No,No,0.0,0,In a previous job,,1-10,Software based product,6,8
Male,30,Argentina,GBA,10.0,2.0,2.0,0,Terciary,Ongoing,Tecnicatura Superior en Sistemas Informáticos,UTN - Universidad Tecnológica Nacional,"Yes, they were paid by myself",No,No,soporte it,"Linux, Windows Server","C++, HTML",None,Microsoft SQL Server,None,None,Windows,Android,No,0.0,Percentage of my salary,Full-Time,40000.0,33000.0,,2,1,No,No,0.0,0,In my current job,,101-200,Other industries,4,5
Male,22,Argentina,Ciudad Autónoma de Buenos Aires,4.0,0.0,0.0,0,Terciary,Complete,Analista de Sistemas,ORT,"Yes, they were paid by my employer",No,No,SysAdmin / DevOps / SRE,VMWare,None,None,"Microsoft SQL Server, PostgreSQL",None,None,Windows,iOS,No,0.0,Gross,Full-Time,160000.0,127000.0,,4,3,From one to three salaries,One,25.0,4,Never,No,5001-10000,Other industries,8,10
Male,24,Argentina,GBA,3.0,3.0,1.0,0,University,Ongoing,Ingeniería en Sistemas de Información,UTN - Universidad Tecnológica Nacional,"Yes, they were paid by my employer",No,No,Developer,"Azure, OpenShift, Windows Server",".NET, C#, HTML, Javascript, SQL",".NET Core, Angular, Bootstrap, Hibernate, Node.js, React.js, Spring","ElasticSearch, Microsoft Azure (Tables, CosmosDB, SQL, etc), Microsoft SQL Server, MongoDB, MySQL, Redis","JUnit, NUnit, Postman","Android Studio, Notepad++, Visual Studio, Visual Studio Code",Windows,Android,No,0.0,Gross,Part-Time,62643.0,51993.0,,3,2,Less than a salary,One,12.0,5,Never,,5001-10000,Other industries,7,7
Male,45,Argentina,Córdoba,25.0,6.0,1.0,0,Terciary,Complete,Analista de Sistemas,UNC - Universidad Nacional de Córdoba,"Yes, they were paid by myself",No,Yes,SysAdmin / DevOps / SRE,Windows Server,"Bash/Shell, HTML",None,None,None,None,Windows,Android,No,0.0,Gross,Full-Time,72250.0,59967.0,,2,2,No,One,0.0,5,Never,No,501-1000,Services / Software Consulting / Digital,6,8
Male,29,Argentina,Ciudad Autónoma de Buenos Aires,5.0,0.0,0.0,0,Terciary,Complete,Tecnicatura en Programación,UTN - Universidad Tecnológica Nacional,"Yes, they were paid by myself",Yes,Yes,Developer,"Amazon Web Services, Docker, Linux","Javascript, TypeScript",React.js,None,"Jest, testcafe",Visual Studio Code,GNU/Linux,Android,No,0.0,Percentage of my salary,Full-Time,140000.0,105359.0,My salary is dollarized,3,3,From one to three salaries,No,0.0,0,In a previous job,,2001-5000,Services / Software Consulting / Digital,7,9
Male,34,Argentina,Ciudad Autónoma de Buenos Aires,6.0,0.0,6.0,0,Terciary,Complete,Analista de Sistemas,UTN - Universidad Tecnológica Nacional,"Yes, they were paid by my employer",No,No,Technical Leader,"Amazon Web Services, Linux, Windows Server",Bash/Shell,None,"Amazon RDS/Aurora, Microsoft SQL Server",None,None,Windows,Android,"Yes, passive",5.0,Percentage of my salary,Full-Time,135000.0,104000.0,,2,2,No,No,0.0,0,Never,,1001-2000,Services / Software Consulting / Digital,7,8
Male,28,Argentina,Chaco,1.0,1.0,1.0,0,University,Ongoing,Ing electromecánica,UTN - Universidad Tecnológica Nacional,"Yes, they were paid by myself",No,Yes,QA / Tester,"Amazon Web Services, Azure, Linux","CSS, HTML, Java, SQL",None,"Amazon RDS/Aurora, Microsoft SQL Server, MySQL","Katalon, Postman, Selenium","Eclipse, IntelliJ, Notepad++",GNU/Linux,Android,No,0.0,Net,Full-Time,42000.0,37000.0,,2,1,Less than a salary,One,10.0,6,Never,,101-200,Software based product,6,10
Male,46,Argentina,Santa Fe,25.0,10.0,6.0,12,University,Incomplete,Ingeniería en Sistemas de Información,UTN - Universidad Tecnológica Nacional,"Yes, they were paid by myself",No,No,Manager / Director,"Amazon Web Services, Azure, Linux, Windows Server",None,None,None,None,None,Windows,Android,No,0.0,Percentage of my salary,Full-Time,147000.0,109000.0,,2,2,One salary,Two,20.0,5,Never,,201-500,Services / Software Consulting / Digital,6,7
Male,37,Argentina,Provincia de Buenos Aires,11.0,0.0,0.0,0,University,Incomplete,Ingeniería en Sistemas de Información,UTN - Universidad Tecnológica Nacional,"Yes, they were paid by myself, Yes, they were paid by my employer",No,Yes,QA / Tester,Azure,C#,None,None,None,Visual Studio,Windows,Android,No,0.0,Net,Remote (company from another country),471408.0,471408.0,,4,4,No,No,0.0,0,In a previous job,,51-100,Services / Software Consulting / Digital,10,10
Male,45,Argentina,Ciudad Autónoma de Buenos Aires,18.0,12.0,12.0,0,Terciary,Complete,Analista de Sistemas,ICES,"Yes, they were paid by myself, Yes, they were paid by my employer",No,No,Developer,Windows Server,".NET, C#, HTML, Javascript, SQL","Angular, Hibernate, Spring",Microsoft SQL Server,None,"Notepad++, Visual Studio",Windows,iOS,No,0.0,Percentage of my salary,Full-Time,100000.0,70000.0,,3,2,No,One,10.0,4,Never,No,501-1000,Other industries,6,3
Male,26,Argentina,Ciudad Autónoma de Buenos Aires,4.0,0.0,4.0,0,University,Ongoing,Licenciatura en Sistemas de Información,UAI - Universidad Abierta Interamericana,No,No,No,BI Analyst / Data Analyst,None,SQL,None,Microsoft SQL Server,None,None,Windows,Android,No,0.0,Net,Full-Time,78000.0,63000.0,,2,1,No,No,0.0,0,Never,No,5001-10000,Other industries,7,7
Male,22,Argentina,Río Negro,3.0,3.0,1.0,0,University,Ongoing,Licenciatura en Informática,Universidad Siglo 21,"Yes, they were paid by myself",No,Yes,Infosec,Windows Server,Bash/Shell,None,None,None,"Atom, Notepad++",Windows,Android,No,0.0,Percentage of my salary,Full-Time,47271.0,38457.0,,2,1,Less than a salary,No,0.0,0,Never,,2001-5000,Other industries,7,9
Male,42,Argentina,Provincia de Buenos Aires,22.0,10.0,5.0,0,Terciary,Incomplete,Tecnicatura en infraestructura,ISTEA - Instituto Superior Tecnológico Empresarial Argentino,"Yes, they were paid by myself, Yes, they were paid by my employer",No,Yes,SysAdmin / DevOps / SRE,"Amazon Web Services, Docker, Linux, Serverless, VMWare, Windows Server","Assembler, C, HTML, PHP, Python, SQL",None,"Amazon DynamoDB, Amazon Redshift, Amazon RDS/Aurora, Microsoft SQL Server, MySQL, SQLite",None,None,Windows,Android,"Yes, passive",800.0,Net,Full-Time,124700.0,95700.0,,2,2,No,One,15.0,3,In a previous job,,5001-10000,Other industries,6,10
Male,39,Argentina,Córdoba,12.0,4.0,4.0,0,University,Incomplete,Ingenieria Quimica,UNC - Universidad Nacional de Córdoba,"Yes, they were paid by myself, Yes, they were paid by my employer",No,No,SysAdmin / DevOps / SRE,"Azure, VMWare, Windows Server",None,None,Microsoft SQL Server,None,None,Windows,Android,No,0.0,Percentage of my salary,Part-Time,60000.0,44000.0,,2,1,No,One,10.0,1,In my current job,,5001-10000,Other industries,7,8
Male,31,Argentina,Chubut,4.0,0.0,3.0,0,University,Complete,Licenciatura en Sistemas de Información,Universidad nacional de la Patagonia San Juan Bosco,"Yes, they were paid by myself, Yes, they were paid by my employer",No,Yes,Developer,"Amazon Web Services, Docker, Firebase, Linux, Serverless","Bash/Shell, HTML, Javascript, PHP, SQL, TypeScript","Angular, React.js, Symfony","Amazon RDS/Aurora, ElasticSearch, MySQL, Redis, Firebase",None,"PHPStorm, Visual Studio Code",GNU/Linux,Android,No,0.0,Percentage of my salary,Full-Time,75000.0,64000.0,,3,2,No,No,0.0,0,In a previous job,,101-200,Software based product,10,10
Male,41,Argentina,Ciudad Autónoma de Buenos Aires,14.0,14.0,10.0,1,University,Incomplete,Licenciatura en Ciencias dela Computación,UBA - Universidad de Buenos Aires,"Yes, they were paid by my employer",No,No,Consultant,"Azure, VMWare, Windows Server",ABAP,SAP,"HANA, Microsoft Azure (Tables, CosmosDB, SQL, etc), Microsoft SQL Server",None,None,Windows,Android,No,0.0,Gross,Full-Time,94000.0,72000.0,,3,2,Less than a salary,No,0.0,0,Never,,1001-2000,Services / Software Consulting / Digital,8,8
Male,28,Argentina,Ciudad Autónoma de Buenos Aires,6.0,4.0,1.0,7,University,Complete,Ingeniería en Sistemas de Información,UTN - Universidad Tecnológica Nacional,"Yes, they were paid by myself",No,No,Project Manager,"Amazon Web Services, Docker, Linux","HTML, Java, Javascript, PHP, Python, Ruby, SQL","Django, Flask, Hibernate, jQuery, Rails, Spring, Storm, Sinatra, Backbone","Cassandra, ElasticSearch, Microsoft Azure (Tables, CosmosDB, SQL, etc), MongoDB, MySQL, PostgreSQL, Redis, SQLite","JUnit, PHPUnit, RSpec","IntelliJ, PHPStorm, PyCharm, Sublime Text, Rubymine",GNU/Linux,Android,No,0.0,Percentage of my salary,Full-Time,122000.0,99000.0,,2,1,From one to three salaries,Two,30.0,7,Never,,11-50,Services / Software Consulting / Digital,9,9
Female,29,Argentina,Ciudad Autónoma de Buenos Aires,10.0,1.0,4.0,0,University,Ongoing,Licenciatura en Análisis de Sistemas,UBA - Universidad de Buenos Aires,"Yes, they were paid by my employer",No,No,Developer,Docker,"Go, Groovy, Java, Python, SQL","jQuery, Spark, Spring","Cassandra, ElasticSearch, MariaDB, MySQL, Teradata","JUnit, Postman",IntelliJ,macOS,Android,"Yes, passive",0.0,Percentage of my salary,Full-Time,135608.0,94920.0,,3,2,From one to three salaries,One,10.0,7,In a previous job,,2001-5000,Software based product,8,9
Male,46,Argentina,GBA,25.0,2.0,2.0,0,Postgraduate,Complete,Ingeniería en Sistemas de Información,UNIVERSIDAD SANTA MARIA - CARACAS - VENEZUELA,"Yes, they were paid by myself, Yes, they were paid by my employer",Yes,Yes,Networking,"Amazon Web Services, Azure, Google Cloud Platform/App Engine, Linux, Solaris, VMWare, Windows Server","Bash/Shell, PHP",WordPress,"ElasticSearch, Google Cloud Storage, Microsoft SQL Server, MySQL, SQLite",None,"Nano, Notepad++, Vi, Vim, Zend",GNU/Linux,Android,"Yes, passive",3.0,Percentage of my salary,Full-Time,126000.0,102000.0,,2,2,No,No,0.0,0,In a previous job,No,201-500,Software based product,5,9
Male,31,Argentina,Ciudad Autónoma de Buenos Aires,9.0,4.0,4.0,0,University,Complete,Ingeniería en Informática,UNLaM - Universidad Nacional de La Matanza,No,Yes,Yes,Developer,Linux,"Bash/Shell, HTML, Java, Javascript, SQL, TypeScript","Angular, Bootstrap, Hibernate, Node.js, Spring, Vue.js","MariaDB, Microsoft SQL Server, MySQL",None,"Android Studio, IntelliJ, Notepad++, Vi, Vim, Visual Studio Code",Windows,Android,No,0.0,Percentage of my salary,Full-Time,73000.0,63000.0,,1,1,No,No,0.0,0,In a previous job,,2001-5000,Other industries,3,7
Male,25,Argentina,Ciudad Autónoma de Buenos Aires,2.0,2.0,0.0,0,University,Ongoing,Ingeniería en Informática,,"Yes, they were paid by myself",No,Yes,Developer,"Amazon Web Services, Docker, Kubernetes","Java, Javascript, SQL","Hibernate, Node.js, React.js",PostgreSQL,"Jest, JUnit, Mocha, Postman","IntelliJ, Visual Studio Code",macOS,Android,"Yes, passive",0.0,Percentage of my salary,Full-Time,160000.0,110000.0,,1,1,One salary,Two,20.0,6,Never,No,201-500,Software based product,5,9
Male,37,Argentina,Ciudad Autónoma de Buenos Aires,18.0,15.0,6.0,3,University,Complete,Licenciatura en Sistemas de Información,UBA - Universidad de Buenos Aires,"Yes, they were paid by myself, Yes, they were paid by my employer",No,No,Project Manager,None,None,None,Microsoft SQL Server,None,None,Windows,Android,No,0.0,Gross,Full-Time,175000.0,116000.0,,3,3,Less than a salary,No,0.0,0,Never,,101-200,Software based product,10,8
Male,26,Argentina,Ciudad Autónoma de Buenos Aires,3.0,3.0,3.0,0,Terciary,Incomplete,Tecnicatura Superior en Programación,UTN - Universidad Tecnológica Nacional,"Yes, they were paid by myself",No,Yes,Developer,"AIX, Linux","HTML, Java, Javascript, SQL, TypeScript","Angular, Bootstrap, Spring",Oracle,JUnit,"Eclipse, Visual Studio Code",Windows,Android,No,0.0,Percentage of my salary,Outsourced (work through a consultant or agency),85000.0,73000.0,,3,4,No,One,25.0,5,Never,Yes,101-200,Services / Software Consulting / Digital,7,7
Male,29,Argentina,Tucumán,4.0,4.0,2.0,4,University,Incomplete,Analista Programador Universitario,Unt universidad nacional de Tucumán,"Yes, they were paid by myself",No,Yes,Project Manager,"Amazon Web Services, Firebase, Linux","CSS, HTML, Javascript, PHP, SQL, TypeScript","Angular, Bootstrap, Cordova, jQuery, Laravel, Vue.js","MySQL, Redis, SQLite",PHPUnit,"Android Studio, IntelliJ, PHPStorm, Sublime Text, WebStorm",Windows,Android,"Yes, passive",0.0,Gross,Full-Time,40000.0,36500.0,,2,1,Less than a salary,One,4.0,2,In my current job,,1-10,Services / Software Consulting / Digital,7,9
Male,36,Argentina,Ciudad Autónoma de Buenos Aires,15.0,5.0,10.0,0,University,Complete,Ingeniería en Informática,UAI - Universidad Abierta Interamericana,"Yes, they were paid by my employer",No,Yes,SysAdmin / DevOps / SRE,"Linux, VMWare, Windows Server",Bash/Shell,None,"Microsoft SQL Server, MySQL, Oracle",None,"Vi, Vim",Windows,Android,"Yes, passive",0.0,Percentage of my salary,Full-Time,72000.0,51000.0,,1,1,No,No,0.0,0,Never,No,501-1000,Other industries,1,3
Female,30,Argentina,Ciudad Autónoma de Buenos Aires,5.0,0.0,0.0,1,University,Ongoing,Diseño Gráfico,UBA - Universidad de Buenos Aires,"Yes, they were paid by myself",No,No,UX,None,None,None,None,None,None,macOS,iOS,No,0.0,Percentage of my salary,Full-Time,126.225,109765.0,,3,3,One salary,One,10.0,6,In a previous job,,10001+,Software based product,8,10
Male,32,Argentina,Córdoba,4.0,1.0,1.0,0,Terciary,Complete,Telecomunicaciones,Instituto Superior Santo Domingo,"Yes, they were paid by myself",No,No,Networking,"Amazon Web Services, Linux, Cisco",None,None,None,None,None,Windows,Android,"Yes, passive",2000.0,Gross,Full-Time,70438.0,58000.0,,3,2,No,No,20.0,1,In a previous job,No,201-500,Other industries,7,7
Male,25,Argentina,Ciudad Autónoma de Buenos Aires,3.0,3.0,3.0,0,University,Ongoing,Ingeniería en Informática,UADE - Universidad Argentina De la Empresa,"Yes, they were paid by my employer",Yes,Yes,Developer,"Docker, Heroku, Linux","Bash/Shell, CSS, HTML, Javascript, Python, SQL","Bootstrap, Django, jQuery, Node.js, Vue.js","PostgreSQL, SQLite","Cypress, Postman","PyCharm, Sublime Text, Vi, WebStorm",GNU/Linux,Android,No,0.0,Percentage of my salary,Part-Time,52500.0,43575.0,,2,2,No,One,22.0,2,Never,,11-50,Services / Software Consulting / Digital,8,8
Male,39,Argentina,Ciudad Autónoma de Buenos Aires,14.0,4.0,8.0,0,University,Complete,Publicidad,Universidad Central de Colombia,"Yes, they were paid by myself",No,No,Developer,"Amazon Web Services, Heroku, Linux","CSS, HTML, Javascript, PHP, Python, SQL, TypeScript","Bootstrap, Laravel, Node.js, React.js","MariaDB, MongoDB, MySQL, SQLite",None,"Atom, Sublime Text, Visual Studio Code",macOS,iOS,No,0.0,Net,Full-Time,92385.0,83029.0,,4,3,No,No,0.0,0,Never,,51-100,Other industries,10,10
Male,29,Argentina,Ciudad Autónoma de Buenos Aires,6.0,3.0,3.0,0,University,Complete,Tecnicatura Superior en Programación,UTN - Universidad Tecnológica Nacional,"Yes, they were paid by myself, Yes, they were paid by my employer",No,No,Developer,Windows Server,".NET, C#, HTML, Javascript, SQL","Bootstrap, jQuery",Microsoft SQL Server,None,Visual Studio,Windows,Android,"Yes, passive",0.0,Percentage of my salary,Full-Time,66000.0,57946.0,,1,1,No,No,0.0,0,Never,No,501-1000,Services / Software Consulting / Digital,3,8
