,Suburb,Address,Rooms,Type,Price,Method,SellerG,Date,Distance,Postcode,Bedroom2,Bathroom,Car,Landsize,BuildingArea,CouncilArea,Lattitude,Longtitude,Regionname,Propertycount,suburb_count,CouncilArea_mode
2035,Elwood,14/9 Southey St,1,u,300000.0,S,hockingstuart,3/12/2016,7.7,3184.0,1.0,1.0,0.0,0.0,33.0,Port Phillip,-37.8749,144.9842,Southern Metropolitan,8989.0,129,Port Phillip
2036,Elwood,4 Wilton Gr,3,t,1395000.0,S,Pride,4/02/2016,7.7,3184.0,3.0,2.0,1.0,400.0,126.0,Port Phillip,-37.8829,144.9797,Southern Metropolitan,8989.0,129,Port Phillip
2037,Elwood,12/27 Dickens St,2,u,855000.0,S,hockingstuart,4/03/2017,7.7,3184.0,2.0,1.0,1.0,1966.0,85.0,Port Phillip,-37.8725,144.9848,Southern Metropolitan,8989.0,129,Port Phillip
2038,Elwood,301/35 Ormond Rd,2,u,1050000.0,VB,Chisholm,4/03/2017,7.7,3184.0,2.0,2.0,2.0,2381.0,137.37442942647843,Port Phillip,-37.8831,144.9841,Southern Metropolitan,8989.0,129,Port Phillip
2039,Elwood,6/57 Ormond Esp,2,u,955000.0,S,Chisholm,4/03/2017,7.7,3184.0,2.0,1.0,1.0,2925.0,137.37442942647843,Port Phillip,-37.8867,144.9836,Southern Metropolitan,8989.0,129,Port Phillip
2040,Elwood,5/39 Shelley St,2,u,680000.0,PI,hockingstuart,4/03/2017,7.7,3184.0,2.0,1.0,1.0,510.0,137.37442942647843,Port Phillip,-37.881,144.9837,Southern Metropolitan,8989.0,129,Port Phillip
2041,Elwood,59 Spray St,3,h,1911000.0,S,Marshall,4/03/2017,7.7,3184.0,3.0,1.0,2.0,327.0,137.37442942647843,Port Phillip,-37.8846,144.9879,Southern Metropolitan,8989.0,129,Port Phillip
2042,Elwood,8/203 Brighton Rd,2,u,790000.0,S,Marshall,4/06/2016,7.7,3184.0,2.0,1.0,2.0,0.0,85.0,Port Phillip,-37.8794,144.9938,Southern Metropolitan,8989.0,129,Port Phillip
2043,Elwood,9/63 Ormond Rd,2,u,550000.0,S,Buxton/Advantage,6/08/2016,7.7,3184.0,2.0,1.0,1.0,0.0,68.0,Port Phillip,-37.8839,144.9855,Southern Metropolitan,8989.0,129,Port Phillip
2044,Elwood,7/8 John St,1,u,357000.0,S,Chisholm,7/05/2016,7.7,3184.0,1.0,1.0,1.0,0.0,50.0,Port Phillip,-37.8785,144.9885,Southern Metropolitan,8989.0,129,Port Phillip
2045,Elwood,103/115 Tennyson St,2,u,685000.0,PI,Marshall,7/05/2016,7.7,3184.0,2.0,1.0,1.0,0.0,137.37442942647843,Port Phillip,-37.8818,144.9918,Southern Metropolitan,8989.0,129,Port Phillip
2046,Elwood,7 Moore St,2,h,1210000.0,S,Pride,7/11/2016,7.7,3184.0,2.0,1.0,0.0,163.0,92.0,Port Phillip,-37.8778,144.9904,Southern Metropolitan,8989.0,129,Port Phillip
2047,Elwood,5/3 Ruskin St,2,u,825000.0,S,McGrath,7/11/2016,7.7,3184.0,2.0,1.0,2.0,0.0,86.0,Port Phillip,-37.874,144.9819,Southern Metropolitan,8989.0,129,Port Phillip
2048,Elwood,31 Shelley St,3,h,1050000.0,VB,Chisholm,7/11/2016,7.7,3184.0,3.0,1.0,0.0,257.0,138.0,Port Phillip,-37.881,144.9841,Southern Metropolitan,8989.0,129,Port Phillip
2049,Elwood,1/99 Spray St,2,u,632000.0,PI,hockingstuart,7/11/2016,7.7,3184.0,2.0,1.0,1.0,0.0,54.0,Port Phillip,-37.8831,144.9855,Southern Metropolitan,8989.0,129,Port Phillip
2050,Elwood,2/23 Foam St,2,u,582500.0,S,Chisholm,8/10/2016,7.7,3184.0,2.0,1.0,1.0,0.0,137.37442942647843,Port Phillip,-37.885,144.991,Southern Metropolitan,8989.0,129,Port Phillip
2051,Elwood,2/147 Glen Huntly Rd,1,u,485000.0,S,Buxton,8/10/2016,7.7,3184.0,1.0,1.0,1.0,0.0,43.0,Port Phillip,-37.8831,144.9918,Southern Metropolitan,8989.0,129,Port Phillip
2052,Elwood,3/9 Poets Gr,2,u,660000.0,VB,Chisholm,8/10/2016,7.7,3184.0,2.0,2.0,1.0,317.0,137.37442942647843,Port Phillip,-37.8815,144.9903,Southern Metropolitan,8989.0,129,Port Phillip
2053,Elwood,2/6 Southey St,2,u,575000.0,PI,Chisholm,8/10/2016,7.7,3184.0,2.0,1.0,0.0,483.0,57.0,Port Phillip,-37.874,144.9835,Southern Metropolitan,8989.0,129,Port Phillip
2054,Elwood,6/43 Milton St,2,u,590000.0,PI,McGrath,10/09/2016,7.7,3184.0,2.0,1.0,1.0,0.0,77.0,Port Phillip,-37.8757,144.9853,Southern Metropolitan,8989.0,129,Port Phillip
2055,Elwood,76 Byron St,3,h,1238000.0,S,Buxton,11/02/2017,7.7,3184.0,3.0,2.0,1.0,116.0,119.0,Port Phillip,-37.8789,144.9836,Southern Metropolitan,8989.0,129,Port Phillip
2056,Elwood,1/6 May St,2,u,640000.0,S,Gary,11/02/2017,7.7,3184.0,2.0,1.0,1.0,626.0,137.37442942647843,Port Phillip,-37.8791,144.9923,Southern Metropolitan,8989.0,129,Port Phillip
2057,Elwood,7/122 Glen Huntly Rd,2,u,510000.0,PI,hockingstuart,11/03/2017,7.7,3184.0,2.0,1.0,1.0,0.0,62.0,Glen Eira,-37.8831,144.9896,Southern Metropolitan,8989.0,129,Port Phillip
2058,Elwood,4/5 Southey Ct,2,u,717000.0,S,Marshall,12/06/2016,7.7,3184.0,2.0,1.0,1.0,0.0,137.37442942647843,Port Phillip,-37.8758,144.9874,Southern Metropolitan,8989.0,129,Port Phillip
2059,Elwood,32 Burns St,4,h,1875000.0,S,Pride,12/11/2016,7.7,3184.0,4.0,2.0,0.0,223.0,173.0,Port Phillip,-37.882,144.993,Southern Metropolitan,8989.0,129,Port Phillip
2060,Elwood,21 Clarke St,2,h,1180000.0,S,Cayzer,12/11/2016,7.7,3184.0,2.0,1.0,0.0,249.0,137.37442942647843,Port Phillip,-37.8778,144.9866,Southern Metropolitan,8989.0,129,Port Phillip
2061,Elwood,22/29 Dickens St,3,u,780000.0,S,Chisholm,12/11/2016,7.7,3184.0,3.0,1.0,1.0,0.0,100.0,Port Phillip,-37.8726,144.9846,Southern Metropolitan,8989.0,129,Port Phillip
2062,Elwood,2/509 St Kilda St,3,h,878500.0,S,hockingstuart,12/11/2016,7.7,3184.0,3.0,2.0,1.0,75.0,122.0,Port Phillip,-37.8843,144.9917,Southern Metropolitan,8989.0,129,Port Phillip
2063,Elwood,1/48 Ormond Rd,2,u,1015000.0,S,McGrath,13/08/2016,7.7,3184.0,2.0,1.0,2.0,0.0,137.37442942647843,Port Phillip,-37.8844,144.9855,Southern Metropolitan,8989.0,129,Port Phillip
2064,Elwood,3/44 Scott St,3,t,940000.0,S,Chisholm,14/05/2016,7.7,3184.0,3.0,1.0,1.0,0.0,137.37442942647843,Port Phillip,-37.8808,144.9893,Southern Metropolitan,8989.0,129,Port Phillip
2065,Elwood,1/125 Glen Huntly Rd,2,u,630000.0,S,Chisholm,15/10/2016,7.7,3184.0,2.0,1.0,1.0,0.0,137.37442942647843,Port Phillip,-37.8828,144.9897,Southern Metropolitan,8989.0,129,Port Phillip
2066,Elwood,17 Addison St,3,h,1700000.0,S,Chisholm,16/04/2016,7.7,3184.0,3.0,2.0,2.0,316.0,137.37442942647843,Port Phillip,-37.875,144.9813,Southern Metropolitan,8989.0,129,Port Phillip
2067,Elwood,5/15 Dickens St,2,u,686000.0,S,hockingstuart,16/04/2016,7.7,3184.0,2.0,1.0,1.0,1622.0,137.37442942647843,Port Phillip,-37.8716,144.9869,Southern Metropolitan,8989.0,129,Port Phillip
2068,Elwood,2/21 Milton St,2,u,560000.0,PI,Jellis,16/04/2016,7.7,3184.0,2.0,1.0,0.0,0.0,70.0,Port Phillip,-37.8751,144.987,Southern Metropolitan,8989.0,129,Port Phillip
2069,Elwood,4/41 Shelley St,2,u,765000.0,S,Marshall,16/04/2016,7.7,3184.0,2.0,1.0,0.0,0.0,88.0,Port Phillip,-37.8809,144.9833,Southern Metropolitan,8989.0,129,Port Phillip
2070,Elwood,3/145 Glen Huntly Rd,2,u,670000.0,S,Buxton,16/07/2016,7.7,3184.0,2.0,2.0,1.0,0.0,84.0,Port Phillip,-37.883,144.9916,Southern Metropolitan,8989.0,129,Port Phillip
2071,Elwood,2 Docker St,3,h,1625000.0,S,McGrath,17/09/2016,7.7,3184.0,3.0,2.0,1.0,246.0,133.0,Port Phillip,-37.8861,144.9877,Southern Metropolitan,8989.0,129,Port Phillip
2072,Elwood,13/9 Milton St,2,u,1122000.0,SP,Biggin,17/09/2016,7.7,3184.0,2.0,2.0,1.0,0.0,104.0,Port Phillip,-37.8744,144.9888,Southern Metropolitan,8989.0,129,Port Phillip
2073,Elwood,3/61 Ormond Rd,2,u,559000.0,PI,Buxton,17/09/2016,7.7,3184.0,2.0,1.0,1.0,1307.0,137.37442942647843,Port Phillip,-37.8838,144.9853,Southern Metropolitan,8989.0,129,Port Phillip
2074,Elwood,9/2 Alfriston St,1,u,369000.0,S,hockingstuart,18/03/2017,7.7,3184.0,1.0,1.0,1.0,1547.0,137.37442942647843,Port Phillip,-37.8749,144.9903,Southern Metropolitan,8989.0,129,Port Phillip
2075,Elwood,5/282 Barkly St,2,u,525500.0,SP,Buxton,18/03/2017,7.7,3184.0,2.0,1.0,1.0,0.0,137.37442942647843,Port Phillip,-37.8749,144.9799,Southern Metropolitan,8989.0,129,Port Phillip
2076,Elwood,6 Daley St,4,h,2400000.0,PI,Marshall,18/06/2016,7.7,3184.0,4.0,2.0,2.0,560.0,185.0,Port Phillip,-37.8822,144.9913,Southern Metropolitan,8989.0,129,Port Phillip
2077,Elwood,7/435 St Kilda St,2,u,655000.0,PI,Biggin,18/06/2016,7.7,3184.0,2.0,1.0,1.0,0.0,70.0,Port Phillip,-37.8902,144.9907,Southern Metropolitan,8989.0,129,Port Phillip
2078,Elwood,2/129 Brighton Rd,2,u,684000.0,SP,McGrath,19/11/2016,7.7,3184.0,2.0,1.0,0.0,0.0,98.0,Port Phillip,-37.875,144.991,Southern Metropolitan,8989.0,129,Port Phillip
2079,Elwood,4/25 Kingsley St,1,u,451000.0,S,Chisholm,19/11/2016,7.7,3184.0,1.0,1.0,1.0,0.0,137.37442942647843,Port Phillip,-37.8895,144.9902,Southern Metropolitan,8989.0,129,Port Phillip
2080,Elwood,6/26 Ruskin St,2,u,500000.0,VB,Wilson,22/05/2016,7.7,3184.0,2.0,1.0,1.0,0.0,63.0,Port Phillip,-37.8761,144.9821,Southern Metropolitan,8989.0,129,Port Phillip
2081,Elwood,5/106 Addison St,2,u,680000.0,SP,Chisholm,24/09/2016,7.7,3184.0,2.0,1.0,1.0,0.0,67.0,Port Phillip,-37.8811,144.9797,Southern Metropolitan,8989.0,129,Port Phillip
2082,Elwood,5/9 Dickens St,2,u,600000.0,S,hockingstuart,24/09/2016,7.7,3184.0,2.0,1.0,1.0,0.0,75.0,Port Phillip,-37.8715,144.9873,Southern Metropolitan,8989.0,129,Port Phillip
2083,Elwood,7/76 Mitford St,1,u,370000.0,PI,Hodges,24/09/2016,7.7,3184.0,1.0,1.0,1.0,0.0,51.0,Port Phillip,-37.8767,144.9849,Southern Metropolitan,8989.0,129,Port Phillip
2084,Elwood,6/10 Vautier St,2,u,612000.0,S,Buxton,24/09/2016,7.7,3184.0,2.0,1.0,1.0,0.0,137.37442942647843,Port Phillip,-37.8861,144.9863,Southern Metropolitan,8989.0,129,Port Phillip
2085,Elwood,288 Barkly St,3,h,1561000.0,S,McGrath,25/02/2017,7.7,3184.0,3.0,2.0,0.0,218.0,137.37442942647843,Port Phillip,-37.8758,144.9798,Southern Metropolitan,8989.0,129,Port Phillip
2086,Elwood,3/211 Brighton Rd,1,u,390000.0,VB,hockingstuart,25/02/2017,7.7,3184.0,1.0,1.0,1.0,644.0,47.0,Port Phillip,-37.8798,144.994,Southern Metropolitan,8989.0,129,Port Phillip
2087,Elwood,11/6 Byron St,1,u,313000.0,S,Chisholm,25/02/2017,7.7,3184.0,1.0,1.0,1.0,0.0,137.37442942647843,Port Phillip,-37.8766,144.991,Southern Metropolitan,8989.0,129,Port Phillip
2088,Elwood,8/68 Goldsmith St,2,u,630000.0,PI,Hodges,25/02/2017,7.7,3184.0,2.0,1.0,1.0,0.0,70.0,Port Phillip,-37.8817,144.984,Southern Metropolitan,8989.0,129,Port Phillip
2089,Elwood,146 Ormond Rd,3,h,1675000.0,S,Pride,25/02/2017,7.7,3184.0,3.0,1.0,1.0,345.0,137.37442942647843,Port Phillip,-37.8865,144.9891,Southern Metropolitan,8989.0,129,Port Phillip
2090,Elwood,1/40 Ormond Rd,1,u,470000.0,SP,hockingstuart,25/02/2017,7.7,3184.0,1.0,1.0,1.0,900.0,137.37442942647843,Port Phillip,-37.8839,144.9848,Southern Metropolitan,8989.0,129,Port Phillip
2091,Elwood,2/4 Southey Ct,2,u,640000.0,S,Gary,25/02/2017,7.7,3184.0,2.0,1.0,0.0,0.0,80.0,Port Phillip,-37.8757,144.987,Southern Metropolitan,8989.0,129,Port Phillip
2092,Elwood,201/115 Tennyson St,2,u,932000.0,S,Gary,25/02/2017,7.7,3184.0,2.0,2.0,1.0,799.0,110.0,Port Phillip,-37.8818,144.9918,Southern Metropolitan,8989.0,129,Port Phillip
2093,Elwood,7/9 Tiuna Gr,2,u,645000.0,S,hockingstuart,25/02/2017,7.7,3184.0,2.0,1.0,1.0,0.0,75.0,Port Phillip,-37.8842,144.9829,Southern Metropolitan,8989.0,129,Port Phillip
2094,Elwood,1/6 Wave St,1,u,347000.0,S,Gary,25/02/2017,7.7,3184.0,1.0,1.0,1.0,0.0,37.0,Port Phillip,-37.8839,144.9903,Southern Metropolitan,8989.0,129,Port Phillip
2095,Elwood,3/1 Garden Ct,2,u,875000.0,SP,Chisholm,26/07/2016,7.7,3184.0,2.0,1.0,1.0,0.0,83.0,Port Phillip,-37.8725,144.9854,Southern Metropolitan,8989.0,129,Port Phillip
2096,Elwood,7/25 Kingsley St,2,u,582500.0,SP,Chisholm,26/07/2016,7.7,3184.0,2.0,1.0,1.0,0.0,65.0,Port Phillip,-37.8895,144.9902,Southern Metropolitan,8989.0,129,Port Phillip
2097,Elwood,2/99 Spray St,2,u,570000.0,S,McGrath,26/07/2016,7.7,3184.0,2.0,1.0,1.0,0.0,50.0,Port Phillip,-37.8831,144.9855,Southern Metropolitan,8989.0,129,Port Phillip
2098,Elwood,53 Addison St,4,h,1875000.0,VB,Chisholm,27/06/2016,7.7,3184.0,3.0,3.0,0.0,235.0,211.0,Port Phillip,-37.8775,144.9808,Southern Metropolitan,8989.0,129,Port Phillip
2099,Elwood,11/16 Byron St,1,u,326000.0,VB,hockingstuart,27/06/2016,7.7,3184.0,1.0,1.0,1.0,0.0,137.37442942647843,Port Phillip,-37.8768,144.9905,Southern Metropolitan,8989.0,129,Port Phillip
2100,Elwood,3/58 Byron St,1,u,340000.0,SP,Buxton,27/06/2016,7.7,3184.0,1.0,1.0,1.0,0.0,42.0,Port Phillip,-37.8784,144.9864,Southern Metropolitan,8989.0,129,Port Phillip
2101,Elwood,78 Dickens St,4,h,2200000.0,PI,Wilson,27/06/2016,7.7,3184.0,4.0,3.0,2.0,348.0,218.0,Port Phillip,-37.8748,144.9778,Southern Metropolitan,8989.0,129,Port Phillip
2102,Elwood,1/127 Glen Huntly Rd,2,u,687500.0,S,Marshall,27/06/2016,7.7,3184.0,2.0,1.0,1.0,0.0,69.0,Port Phillip,-37.8828,144.9899,Southern Metropolitan,8989.0,129,Port Phillip
2103,Elwood,7/5 Alfriston St,2,u,680000.0,PI,hockingstuart,27/11/2016,7.7,3184.0,2.0,1.0,1.0,0.0,137.37442942647843,Port Phillip,-37.8753,144.9902,Southern Metropolitan,8989.0,129,Port Phillip
2104,Elwood,6/115 Brighton Rd,2,u,730000.0,S,Chisholm,27/11/2016,7.7,3184.0,2.0,1.0,1.0,0.0,85.0,Port Phillip,-37.874,144.9903,Southern Metropolitan,8989.0,129,Port Phillip
2105,Elwood,10/229 Brighton Rd,2,u,526000.0,S,Chisholm,27/11/2016,7.7,3184.0,2.0,1.0,0.0,0.0,47.0,Port Phillip,-37.8809,144.9947,Southern Metropolitan,8989.0,129,Port Phillip
2106,Elwood,4/79 Mitford St,3,t,920000.0,PI,McGrath,27/11/2016,7.7,3184.0,3.0,2.0,2.0,758.0,18.0,Port Phillip,-37.8768,144.9845,Southern Metropolitan,8989.0,129,Port Phillip
2107,Elwood,32 Milton St,3,h,1830000.0,S,Chisholm,28/05/2016,7.7,3184.0,3.0,2.0,2.0,374.0,162.0,Port Phillip,-37.8747,144.987,Southern Metropolitan,8989.0,129,Port Phillip
2108,Elwood,5/61 Ormond Rd,2,u,572500.0,PI,Kay,28/08/2016,7.7,3184.0,2.0,2.0,1.0,1307.0,137.37442942647843,Port Phillip,-37.8838,144.9853,Southern Metropolitan,8989.0,129,Port Phillip
2109,Elwood,40 Wave St,3,h,1925000.0,VB,Chisholm,28/08/2016,7.7,3184.0,2.0,1.0,1.0,393.0,137.37442942647843,Port Phillip,-37.8835,144.9873,Southern Metropolitan,8989.0,129,Port Phillip
2110,Essendon,6 Buckley St,3,h,1425000.0,S,Jellis,3/09/2016,8.0,3040.0,3.0,2.0,2.0,684.0,147.0,Moonee Valley,-37.7585,144.9317,Western Metropolitan,9264.0,219,Moonee Valley
2111,Essendon,1/28 Gilbertson St,2,u,660000.0,S,Barry,3/09/2016,8.0,3040.0,2.0,1.0,1.0,263.0,113.0,Moonee Valley,-37.7418,144.8977,Western Metropolitan,9264.0,219,Moonee Valley
2112,Essendon,3/85 Tennyson St,2,u,550000.0,VB,Nelson,3/09/2016,8.0,3040.0,2.0,1.0,1.0,0.0,83.0,Moonee Valley,-37.7575,144.9298,Western Metropolitan,9264.0,219,Moonee Valley
2113,Essendon,33 Bradshaw St,3,h,980000.0,VB,Barry,3/12/2016,8.0,3040.0,3.0,1.0,1.0,445.0,137.37442942647843,Moonee Valley,-37.7505,144.8934,Western Metropolitan,9264.0,219,Moonee Valley
2114,Essendon,16 Kendall St,3,h,1295000.0,PI,Nelson,3/12/2016,8.0,3040.0,3.0,1.0,3.0,688.0,105.0,Moonee Valley,-37.7578,144.9317,Western Metropolitan,9264.0,219,Moonee Valley
2115,Essendon,30 Robb St,4,h,1900000.0,S,Nelson,3/12/2016,8.0,3040.0,4.0,1.0,2.0,733.0,137.37442942647843,Moonee Valley,-37.7587,144.91,Western Metropolitan,9264.0,219,Moonee Valley
2116,Essendon,3/113 Tennyson St,2,t,595000.0,S,Frank,3/12/2016,8.0,3040.0,2.0,1.0,2.0,752.0,89.0,Moonee Valley,-37.7553,144.9302,Western Metropolitan,9264.0,219,Moonee Valley
2117,Essendon,2/96 Cooper St,3,h,911000.0,S,Rendina,4/02/2016,8.0,3040.0,3.0,2.0,2.0,225.0,98.0,Moonee Valley,-37.7454,144.8987,Western Metropolitan,9264.0,219,Moonee Valley
2118,Essendon,15 Albion St,4,h,900000.0,SP,Nelson,4/03/2017,8.0,3040.0,4.0,2.0,1.0,288.0,210.0,Moonee Valley,-37.7562,144.9286,Western Metropolitan,9264.0,219,Moonee Valley
2119,Essendon,1/9 Ardoch St,2,u,645000.0,S,Nelson,4/03/2017,8.0,3040.0,2.0,1.0,1.0,0.0,76.0,Moonee Valley,-37.7495,144.9205,Western Metropolitan,9264.0,219,Moonee Valley
2120,Essendon,26 Brewster St,4,h,1965000.0,S,McDonald,4/03/2017,8.0,3040.0,4.0,2.0,4.0,704.0,137.37442942647843,Moonee Valley,-37.7509,144.9219,Western Metropolitan,9264.0,219,Moonee Valley
2121,Essendon,52a Deakin St,3,u,840000.0,S,Nelson,4/03/2017,8.0,3040.0,3.0,2.0,1.0,282.0,137.37442942647843,Moonee Valley,-37.7491,144.8917,Western Metropolitan,9264.0,219,Moonee Valley
2122,Essendon,3/10 Kendall St,2,u,702500.0,S,Nelson,4/03/2017,8.0,3040.0,2.0,1.0,1.0,168.0,77.0,Moonee Valley,-37.758,144.9311,Western Metropolitan,9264.0,219,Moonee Valley
2123,Essendon,76 Ogilvie St,3,h,960000.0,S,Brad,4/03/2017,8.0,3040.0,3.0,1.0,2.0,549.0,106.0,Moonee Valley,-37.7479,144.8931,Western Metropolitan,9264.0,219,Moonee Valley
2124,Essendon,32 Vanberg Rd,4,h,1670000.0,S,Nelson,4/03/2017,8.0,3040.0,4.0,2.0,1.0,291.0,183.0,Moonee Valley,-37.7544,144.9325,Western Metropolitan,9264.0,219,Moonee Valley
2125,Essendon,242 Buckley St,3,h,1100000.0,VB,Nelson,4/06/2016,8.0,3040.0,3.0,2.0,1.0,789.0,257.0,Moonee Valley,-37.7558,144.9073,Western Metropolitan,9264.0,219,Moonee Valley
2126,Essendon,55 Richardson St,4,h,1800000.0,S,Nelson,4/06/2016,8.0,3040.0,3.0,2.0,2.0,648.0,215.0,Moonee Valley,-37.7493,144.9112,Western Metropolitan,9264.0,219,Moonee Valley
2127,Essendon,33 Deakin St,4,t,1250000.0,PI,Frank,6/08/2016,8.0,3040.0,3.0,3.0,2.0,374.0,267.0,Moonee Valley,-37.7507,144.8911,Western Metropolitan,9264.0,219,Moonee Valley
2128,Essendon,17 Cooper St,3,h,1365000.0,S,Nelson,7/05/2016,8.0,3040.0,3.0,1.0,1.0,754.0,137.37442942647843,Moonee Valley,-37.7528,144.8967,Western Metropolitan,9264.0,219,Moonee Valley
2129,Essendon,45 Ogilvie St,2,h,1130000.0,SP,Barry,7/05/2016,8.0,3040.0,2.0,1.0,1.0,646.0,100.0,Moonee Valley,-37.7502,144.8923,Western Metropolitan,9264.0,219,Moonee Valley
2130,Essendon,1/10 Loeman St,2,u,370000.0,PI,Hodges,7/11/2016,8.0,3040.0,2.0,1.0,3.0,0.0,55.0,Moonee Valley,-37.7569,144.9256,Western Metropolitan,9264.0,219,Moonee Valley
2131,Essendon,65 Napier St,3,h,1467000.0,S,Greg,7/11/2016,8.0,3040.0,3.0,2.0,2.0,188.0,171.0,Moonee Valley,-37.7532,144.9178,Western Metropolitan,9264.0,219,Moonee Valley
2132,Essendon,143 Ogilvie St,2,h,1315000.0,S,Barry,7/11/2016,8.0,3040.0,2.0,1.0,0.0,634.0,137.37442942647843,Moonee Valley,-37.7406,144.894,Western Metropolitan,9264.0,219,Moonee Valley
2133,Essendon,141 Rose St,3,h,2390000.0,S,Barry,7/11/2016,8.0,3040.0,3.0,1.0,1.0,669.0,137.37442942647843,Moonee Valley,-37.7534,144.9154,Western Metropolitan,9264.0,219,Moonee Valley
2134,Essendon,4 Agatha St,3,h,1240000.0,S,Nelson,8/10/2016,8.0,3040.0,3.0,2.0,2.0,307.0,137.37442942647843,Moonee Valley,-37.7543,144.9249,Western Metropolitan,9264.0,219,Moonee Valley
2135,Essendon,4/23 Fletcher St,2,u,456000.0,S,Brad,8/10/2016,8.0,3040.0,2.0,1.0,0.0,0.0,137.37442942647843,Moonee Valley,-37.7557,144.9222,Western Metropolitan,9264.0,219,Moonee Valley
2136,Essendon,3/25 Wright St,1,u,325000.0,S,Brad,8/10/2016,8.0,3040.0,1.0,1.0,1.0,0.0,137.37442942647843,Moonee Valley,-37.7447,144.9184,Western Metropolitan,9264.0,219,Moonee Valley
2137,Essendon,6/4 Ballater St,2,u,521000.0,S,Nelson,10/09/2016,8.0,3040.0,2.0,1.0,1.0,0.0,137.37442942647843,Moonee Valley,-37.7504,144.9051,Western Metropolitan,9264.0,219,Moonee Valley
2138,Essendon,1/14 Forrester St,2,u,645000.0,S,Barry,10/09/2016,8.0,3040.0,2.0,1.0,1.0,228.0,137.37442942647843,Moonee Valley,-37.7531,144.9059,Western Metropolitan,9264.0,219,Moonee Valley
2139,Essendon,22 Nimmo St,4,h,1160000.0,S,Nelson,10/09/2016,8.0,3040.0,4.0,3.0,2.0,256.0,217.0,Moonee Valley,-37.7527,144.8957,Western Metropolitan,9264.0,219,Moonee Valley
2140,Essendon,2/4 Balmoral St,2,u,445000.0,S,Nelson,10/12/2016,8.0,3040.0,2.0,1.0,1.0,916.0,137.37442942647843,Moonee Valley,-37.7502,144.9065,Western Metropolitan,9264.0,219,Moonee Valley
2141,Essendon,8 Monica St,6,h,2620000.0,S,Brad,10/12/2016,8.0,3040.0,6.0,4.0,2.0,860.0,355.0,Moonee Valley,-37.7484,144.9025,Western Metropolitan,9264.0,219,Moonee Valley
2142,Essendon,82 Price St,3,h,1226000.0,S,Nelson,10/12/2016,8.0,3040.0,3.0,1.0,3.0,533.0,125.0,Moonee Valley,-37.7462,144.8953,Western Metropolitan,9264.0,219,Moonee Valley
2143,Essendon,2/44 Richardson St,3,h,825000.0,PI,Nelson,10/12/2016,8.0,3040.0,3.0,1.0,3.0,477.0,137.37442942647843,Moonee Valley,-37.7499,144.9127,Western Metropolitan,9264.0,219,Moonee Valley
2144,Essendon,26 Bradshaw St,4,h,1402000.0,S,Nelson,11/02/2017,8.0,3040.0,4.0,2.0,1.0,554.0,193.0,Moonee Valley,-37.7508,144.8937,Western Metropolitan,9264.0,219,Moonee Valley
2145,Essendon,1/155 Deakin St,3,h,897000.0,S,Frank,11/02/2017,8.0,3040.0,3.0,1.0,2.0,226.0,137.37442942647843,Moonee Valley,-37.7393,144.8931,Western Metropolitan,9264.0,219,Moonee Valley
2146,Essendon,37 William St,3,h,1240000.0,S,Frank,11/03/2017,8.0,3040.0,3.0,1.0,1.0,503.0,137.37442942647843,Moonee Valley,-37.7456,144.9059,Western Metropolitan,9264.0,219,Moonee Valley
2147,Essendon,141 Cooper St,3,h,1990000.0,S,Barry,12/06/2016,8.0,3040.0,4.0,2.0,2.0,1021.0,137.37442942647843,Moonee Valley,-37.7415,144.8987,Western Metropolitan,9264.0,219,Moonee Valley
2148,Essendon,62 Mary St,3,h,855000.0,S,Nelson,12/06/2016,8.0,3040.0,3.0,1.0,2.0,396.0,116.0,Moonee Valley,-37.7484,144.8907,Western Metropolitan,9264.0,219,Moonee Valley
2149,Essendon,1 McCarron Pde,4,h,1775000.0,S,Nelson,12/06/2016,8.0,3040.0,3.0,2.0,2.0,725.0,137.37442942647843,Moonee Valley,-37.7551,144.9047,Western Metropolitan,9264.0,219,Moonee Valley
2150,Essendon,5/23 Daisy St,2,u,411000.0,S,Nelson,12/11/2016,8.0,3040.0,2.0,1.0,1.0,0.0,137.37442942647843,Moonee Valley,-37.7547,144.9107,Western Metropolitan,9264.0,219,Moonee Valley
2151,Essendon,74 Forrester St,4,h,1275000.0,S,Brad,12/11/2016,8.0,3040.0,4.0,2.0,2.0,503.0,160.0,Moonee Valley,-37.7513,144.8925,Western Metropolitan,9264.0,219,Moonee Valley
2152,Essendon,40 Hoddle St,5,h,1800000.0,PI,Jellis,12/11/2016,8.0,3040.0,5.0,2.0,2.0,611.0,137.37442942647843,Moonee Valley,-37.7527,144.9237,Western Metropolitan,9264.0,219,Moonee Valley
2153,Essendon,125a Ogilvie St,4,h,1590000.0,S,Nelson,12/11/2016,8.0,3040.0,4.0,3.0,1.0,475.0,272.0,Moonee Valley,-37.7418,144.8938,Western Metropolitan,9264.0,219,Moonee Valley
2154,Essendon,4/6 Riverview Rd,2,u,606000.0,S,McDonald,12/11/2016,8.0,3040.0,2.0,1.0,2.0,0.0,93.0,Moonee Valley,-37.7598,144.9128,Western Metropolitan,9264.0,219,Moonee Valley
2155,Essendon,18 Vanberg Rd,3,h,1385000.0,S,McDonald,12/11/2016,8.0,3040.0,3.0,2.0,1.0,619.0,137.0,Moonee Valley,-37.7543,144.9318,Western Metropolitan,9264.0,219,Moonee Valley
